URL,Snippet
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4146/end/4181,"from ayr on the west coast to livingston further east, and north to stirling and the countryside around it. this is not a full national lockdown, so travel restrictions will be used to stop people spreading the virus into low-risk areas."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4146/end/4181,"from ayr on the west coast to livingston further east, and north to stirling and the countryside around it. this is not a full national lockdown, so travel restrictions will be used to stop people spreading the virus into low-risk areas."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4190/end/4225,"we're joined now by our ireland correspondent chris page. good morning. we have another lockdown coming in next week stop there will be a weak's gap, how will this work?"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4365/end/4400,if supplies allow it. england's nhs test and trace system has failed to reach nearly half of the close contacts of people with coronavirus in some of the worst hit areas. that's according to bbc analysis. figures cover the six months since the prime minister promised
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4365/end/4400,if supplies allow it. england's nhs test and trace system has failed to reach nearly half of the close contacts of people with coronavirus in some of the worst hit areas. that's according to bbc analysis. figures cover the six months since the prime minister promised
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4377/end/4412,the system would be 'world-beating'. the government said it was working hard to 'refine and improve' the way test and trace works. the queen and duke of edinburgh are celebrating their 73rd wedding anniversary today.
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5211/end/5246,"swiftly on proposals for a test and release system for airlines, as well as a financial package of support for the industry. stewart wingate says the aviation industry has already been 'decimated' by the pandemic and wants passenger confidence to be restored again as quickly as possible."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5241/end/5276,"- and we think they probably will do soon - about test to release. so this would mean when you originally come back into the country, you have to isolate for a small number of days, you take a pcr test, and so long as you're negative, then you're free to go about your business and you're released from quarantine."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5241/end/5276,"- and we think they probably will do soon - about test to release. so this would mean when you originally come back into the country, you have to isolate for a small number of days, you take a pcr test, and so long as you're negative, then you're free to go about your business and you're released from quarantine."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5451/end/5486,"more important than ever to get a flu jab because if you get both flu and covid, that is really bad news and covid, that is really bad news and very dangerous. i am delighted this morning to be able to say that from the 1st of december, if you are"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5594/end/5629,"roll-outs, they are both happening. the big numbers in terms of the covid vaccination, if it comes off, and we don't have one yet, but if it comes off, are likely to be in the new year. and so, until then, the flu vaccination will be the main"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5575/end/5610,"a programme of covid vaccinations. we don't know for sure yet, however we have seen increasingly good news on the covid vaccine front over the last two weeks and so there is a huge pair of programmes, these two"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5627/end/5662,"appointment to do that and then you can get. and then hopefully, hopefully we will have the covid vaccination roll-out, as well. but asi vaccination roll-out, as well. but as i say that is more likely in terms of the big numbers to be in"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5672/end/5707,"particularfor gps, but particular for gps, but not only gps, through this roll-out of the vaccination programme, it is a big ask. but it is just so important, this year of all years, because of coronavirus. we have been working"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/5720/end/5755,"then of course the covid roll-out on top. i don't deny it is a huge amount of work for the nhs, and i am very grateful to them for their unbelievable shift that they have pulled this year. we have still got to deliver this this winter. how"
