,url,snippet,doc_cluster
924,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1577/end/1612,"thing that's so frustrating. if we had everybody pulling together as a country doing the fundamental things that we've been speaking about, the mask wearing, the keeping the distance, the avoiding congregate settings and crowds,",1
925,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1733/end/1768,"was given to me by clinicians? okay, we know that if you take the vaccine you don't get as sick but we don't know for sure that you can't be infected. i said what's the difference? they said, well, you could still have the virus and be contagious but you won't feel the same way.",1
926,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1763/end/1798,"severe disease and infection. does it protect against infection. the data that came out indicated that of the people with the primary end point clearly it was 94%, 95% effective. we know also that it prevents",8
927,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1808/end/1843,"infection we're going to find out. but chris, i'll take a vaccine that prevents people from getting seriously ill any day of the year. but then it will still spread, no? well, not necessarily.",8
928,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1823/end/1858,"because even though you may not -- and we don't know the data yet. the data has to be thoroughly examined, whether you have enough power in the study, to show that it prevents infection. in other words, does it prevent somebody from getting symptomatic? but do they still have virus in",1
929,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1841/end/1876,"them? yeah. the answer may be yes. but it could be that the virus is so low in those individuals because of the immune response you get from the vaccine that they don't transmit. we don't know that now. and you know me, chris. i'll always admit what we don't know. we don't know that now. but the impact of a vaccine that",1
930,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2021/end/2056,"federal government, we're going to have a shortage on the manufacturing side. you need more tests, different kinds of tests. and you know it. how aggressive will you be in making that a priority after what you've learned over these past months? well, i have been for a long",0
931,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2007/end/2042,"pushing that they own testing? use the defense production act, start ramping up the reagents that we need for this fda-approved home test, because even if you can afford the 50 bucks for the machine and whatever the reagents and the other chemicals will cost, and a lot of people won't be able to unless it's financed by the",0
932,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2021/end/2056,"federal government, we're going to have a shortage on the manufacturing side. you need more tests, different kinds of tests. and you know it. how aggressive will you be in making that a priority after what you've learned over these past months? well, i have been for a long",0
933,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2059/end/2094,"p penetrance of this community spread, which is asymptomatic spread. i've been in that corner for a long time and i'm not going to change. but how big a difference will it make if the federal government starts subsidizing the tests, creating different types of tests for different kinds of situations and using",0
934,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2038/end/2073,"time now very, very much pushing the idea that you need to test people who are in the asymptomatic group. you need to -- i've used the word. it was months ago, chris. to flood the system with testing. so you can get a feel for the",0
935,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2073/end/2108,the production aspects of their capabilities to get more of these materials out there for people? because this 150 million test by sounds impressive only to the uninitiated. that's a drop in the bucket.,0
936,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2090/end/2125,"it would last a week for a couple communities in trouble. chris, you know what i'd like to see, and i would push for this very, very hard, in addition to the standard highly specific, highly sensitive tests that you do if you want to know that this person is infected, you want to do identification,",0
937,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2090/end/2125,"it would last a week for a couple communities in trouble. chris, you know what i'd like to see, and i would push for this very, very hard, in addition to the standard highly specific, highly sensitive tests that you do if you want to know that this person is infected, you want to do identification,",0
938,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2122/end/2157,they're infected or whether the family they're bringing over for dinner is infected. isn't that what the fda just approved? point of care -- right. exactly. but you need to have a lot of that. that's something that's just the first step. you want to be able to do it. it requires a prescription.,0
939,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2107/end/2142,"isolation, contact tracing. that's good. i like that. but the thing i would be pushing for is something that's a home test that's point of care, that you can do yourself. yes. because if you can do that you can get a situation where someone would know whether",0
940,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2107/end/2142,"isolation, contact tracing. that's good. i like that. but the thing i would be pushing for is something that's a home test that's point of care, that you can do yourself. yes. because if you can do that you can get a situation where someone would know whether",0
941,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2152/end/2187,"infected and who's not. and let me tell you why, chris. because right now what we're seeing throughout the country, that innocent get-togethers of family and friends in a home where people let their guard down because they're with people",0
942,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/2183/end/2218,"you're drinking, you take your mask off, and that's how we're starting to see infections. i get on the phone and i talk to all of my colleagues around the country. almost every one of them say that's becoming a very important source of infection. the gathering, the innocent",1
